co2_per_capita,country_standard,gdp,renewables_share_energy,renewables_share_yoy,continent,co2,year,gdp_yoy,population,is_aggregate,iso_code
18.122181612940757,Canada,15024.23761055493,63.68989721654803,3.849889238616667,Oceania,367026.2740480905,2016,-5.57956605550518,1236.2368848054439,True,BRA
16.70047176743388,Germany,25243.997579998457,52.18274743638449,8.859101020710247,Europe,754867.1609828408,2022,3.618121916394612,254.12182118704948,False,CAN
2.948255672679667,Canada,41036.459770604306,43.407639419691954,10.385141935694268,Africa,440002.83901419205,2000,3.831610050818263,588.6342327887407,False,DEU
14.163398436711416,Australia,69110.64237789508,19.197550585923786,3.0395985090616264,North America,785083.4436818946,2002,-4.318879302798467,1233.8273185708306,False,FRA
8.70931050143957,China,33625.27161490645,48.82193591992385,9.256203123684989,Africa,976295.3288366029,1990,7.797431257667139,309.29525939336185,False,ZAF
5.004926505258737,Brazil,59637.289830609596,40.12148277113289,0.9163844869928459,Europe,240601.71649952253,2020,8.32285747923763,1298.6285544847913,False,ZAF
13.73876711333406,UK,68581.7408080768,79.55633625022696,-1.415608223294011,Africa,862479.2703519122,2022,-9.475500129151667,746.8895291833011,False,BRA
14.853214373128427,Germany,25146.30028783699,76.36043591629952,4.349256481933315,Oceania,622202.262219469,2010,-0.10605740694208521,549.5471173445562,False,GBR
3.597926374696776,India,31723.63959132744,13.39986812056707,13.482240718660925,Oceania,817476.9673270661,2005,12.253516030040526,993.8254012311361,False,BRA
18.28889364112417,USA,28846.219783224322,8.851905256306758,17.90467870184719,Asia,651934.3163655375,2012,3.0079652060959567,512.4138881104458,False,AUS
15.022944879028818,Brazil,66712.03678512473,90.8153943227503,6.442851287455813,North America,424525.557766876,1999,-1.3093049640251433,521.2588943150373,False,CAN
18.667509982839373,UK,4025.575525311292,53.55083889644977,11.070592206885792,Oceania,228846.86450234856,2022,-3.658096210121747,1100.4228232119856,True,AUS
6.341464375273819,Canada,25019.476561880063,85.78009372825906,-2.424071725622488,Asia,70965.19010583386,2011,-3.9161370020429427,465.09342069639223,False,USA
18.786700314859736,France,54512.980328812824,5.815112056640115,17.611593963808218,North America,535982.8460962563,1995,-7.505799153729841,301.55858620746045,False,USA
7.370353156767617,Australia,45452.758215444745,52.651561652163025,9.21510533924836,Oceania,990335.7684323387,1999,10.430660477327304,1211.56536893086,False,GBR
1.0793952285478348,USA,35185.0040638487,53.94265145762363,14.508456190628927,North America,738303.7632091921,2005,-7.8335648651457195,1208.153865073984,False,ZAF
15.259387774180466,USA,43425.88406410006,86.07020325421499,14.861030023034846,Africa,328018.1958576176,2002,-2.692630853454605,746.6297627084505,False,IND
14.070162881766816,USA,16207.974573351303,9.760999822970751,1.4120131592026484,Asia,827377.5952866485,2009,-8.85810653584117,790.2200964363511,False,FRA
11.95821984526665,China,34741.97141783682,24.04455636759093,8.229361329546238,North America,769215.0161762302,1993,9.53466424309251,1044.266900338574,False,AUS
9.79787488768348,USA,40385.38724201975,40.65383138870131,19.011993789024437,North America,282354.15756010334,2009,-9.017907944330238,764.1568004977689,False,CHN
0.6433054064526278,Germany,72144.53519539082,86.58414754199421,-2.7591363794793056,Africa,15293.18230444045,2011,-2.2924724032947896,625.8514184743642,True,IND
12.491945030403087,UK,21236.39544291612,93.8883315070567,12.076247450739086,Oceania,119044.47589541564,2018,4.3324342521666015,1492.3438428484703,False,CAN
8.336692304455873,France,69492.36592211213,99.27246195936279,19.0566019508793,Oceania,877428.8841217455,2005,0.2390340073360946,221.8868215649121,False,USA
11.2041880548189,Germany,51717.19136566556,95.91934864585215,2.514427701350554,Europe,836726.4722695668,2012,-2.943223318772489,889.295604870171,False,BRA
8.586426839352725,Germany,2117.0960698742783,0.5941755844354413,16.536198035108704,Europe,295913.79187748407,2019,-3.120273189311459,1328.8516076004526,False,GBR
19.32112265530398,Australia,58108.191283501794,4.770834145387203,18.341438635206792,Oceania,285910.23085813597,2019,9.944757650156234,1030.9789542510816,False,USA
12.082178023016944,France,3326.3742651498796,14.760681915758866,13.677155234870625,South America,793072.1221153686,1992,14.349452377181127,1321.4444869828135,False,FRA
14.984726612049343,Australia,79791.79958169814,34.88620967702731,0.783207807673957,South America,937799.7324255266,2013,-1.2989732387801656,504.83391317183157,False,AUS
18.726938949421665,USA,69874.61667145023,82.99180309869587,3.3500179706648474,North America,779358.1195408023,2002,-9.021362159774586,408.3534679022287,False,BRA
11.831986458334793,USA,24138.82792943363,89.26561953354805,-4.104767639556732,Oceania,605973.0983537307,2021,-9.085855552272289,1276.982944159706,False,ZAF
0.24125035644801507,Germany,20964.19280063808,18.683440629458303,15.78633085613388,Europe,243428.67898147274,2001,8.980335380267952,591.474806990098,True,IND
0.6858335662108472,Germany,30824.566027395907,61.966415161970865,16.240279662777,North America,526222.1661811654,1997,3.809245540228174,1064.6686434244382,False,IND
14.046768682037236,USA,28815.273742498222,91.73619850652766,10.817757749154818,Asia,234278.34673467136,2013,9.58981643543326,222.04899333196434,False,AUS
5.5817027230256695,South Africa,30100.856561637793,46.37317359313208,3.8131962815962837,Europe,808203.4086766768,2005,7.437425257214372,1133.8792690023238,False,AUS
11.587594546958975,UK,25802.985416498694,10.354357195278396,-3.0797243090019863,Europe,387574.11843821954,2021,12.687658731634912,823.6994822127916,False,AUS
4.045543621813379,China,49880.10584444235,45.781365008462494,13.826440247872736,Europe,833863.5197770322,2023,12.145607276165588,403.2831540457361,False,CHN
5.404977501234283,Brazil,13558.961265789605,37.579490228805724,13.163154840248072,South America,382227.60876474256,2021,9.708184890529434,742.0086939563781,False,CHN
10.092821118961506,Canada,67755.51274945805,57.7657996066007,17.815063043472524,Africa,824325.2557946914,2006,1.8797290010535939,1045.5669669466354,False,BRA
19.511389267121643,India,65085.99748048957,43.865868440710365,13.263300525134056,Africa,333984.4973500767,1991,-2.2968398099036884,18.323670066651825,False,DEU
12.325409784183831,France,38380.415024493996,1.7345926853717941,15.717373556100046,South America,440692.5719130522,2015,2.6756696861159988,956.3818546917871,False,AUS
18.722962090260463,Australia,68292.03223964454,99.39977334136711,13.648865447599988,Oceania,615872.9309233149,2006,2.551790182995589,812.615372020775,False,IND
19.18759708773895,France,20148.033067408316,54.354023773057094,10.76717970780791,Oceania,71217.32641588876,1991,5.256888722233441,330.81910853622554,False,BRA
4.162199928410148,USA,1896.4537284653723,47.363075548460955,5.674159854775231,South America,948258.854753649,1997,-5.347560805427397,1129.595120427307,False,CHN
6.223872049378889,Brazil,49727.03003987093,95.4617371504054,17.552932716056944,South America,574032.1803376793,1995,6.390497011124719,455.53974645748514,True,USA
15.399845624374082,India,36903.79785369487,15.58603675870771,11.274214297686747,Oceania,508312.1946761115,1998,1.4150231051453943,415.6529668540739,False,FRA
17.335280045826877,Germany,45589.58143052171,18.923760254524822,4.958883049147726,Africa,839554.5771487922,1990,5.50512079852148,707.0919143244844,False,DEU
10.384534883790554,Germany,71997.48301696304,80.80147490627834,-2.9132676204510695,North America,865896.9671669308,1994,-4.0098794270113585,1014.386442794336,False,CAN
19.864521345610985,Australia,77609.0830984925,26.083108002500875,2.2676213976095525,South America,522738.144124487,1998,0.8598723469338747,1393.3045408264434,False,AUS
0.23144397510540538,UK,50939.02461057044,79.92271062915269,8.59316837075412,North America,927335.0634678437,2003,-4.744969638686993,212.4651860765899,False,USA
5.991853111704312,Canada,61242.41939326885,27.153348290850253,1.8908842504048637,North America,65673.02831040416,2016,11.882628918920041,595.0039470672247,False,GBR
12.463235074891596,UK,7162.77046222956,3.3187630225001485,0.5308836979475533,Asia,114112.56645896632,1998,2.19902612603844,100.95089397268858,False,AUS
9.385798218749656,Brazil,13276.888998874696,51.7014723886716,8.18483785219618,Africa,597191.4417844258,2018,-4.375464610654697,1137.946845833878,False,CHN
2.332059328576015,UK,58789.78199376164,19.668643412686137,-0.7544913526066352,North America,354711.7959317901,2009,-8.969782606461344,671.8754680772004,False,IND
7.355741709611272,Australia,34793.55378284615,75.78462929324711,15.010251583127587,Africa,464760.94102300965,2004,6.8934666163385465,1060.5402382146835,False,USA
0.5089428659007811,India,35954.238997150256,64.11996332321482,7.10920378356645,Africa,328751.13867926935,1992,-4.633882150256107,483.63053875244276,True,AUS
12.854920921505588,India,25034.31069001721,92.36026679779178,9.346569349066254,Asia,405320.58613349067,2012,14.739554807969458,1266.553703488782,False,IND
17.854850859927105,India,48784.832486480635,78.29883572657359,-1.3154183100662866,Oceania,822823.7007991532,1998,3.3425093353792903,802.474703321052,False,ZAF
17.697482475669176,Germany,15220.621110588107,18.077595484072685,3.1144083907341837,Africa,593882.7236544504,2019,-2.7755750937991976,1415.4399288245709,False,AUS
13.99088947531093,South Africa,50339.8442054547,80.01582366647963,5.2522420815288235,North America,997347.2047342147,2008,6.4419358448157595,118.68255139647927,False,IND
9.315403909958551,Brazil,14317.009142251554,64.17370448140232,15.205320762912574,Oceania,787092.318623142,1992,-3.119501914047861,771.6580984008405,False,CHN
10.240632373829794,Canada,5574.1697594222305,66.8951641760625,14.253988077153814,Oceania,274392.58784772485,1992,10.506857347743662,1149.799641373549,False,FRA
2.738376479913258,Brazil,26763.43625157535,83.22628859701487,0.5744368696920343,Europe,265080.77260896954,2023,-2.2940987267514528,900.4288957863852,False,FRA
6.82034186238406,Brazil,18875.65718978289,57.38240691889403,10.404477040175193,North America,336562.37184689014,1991,14.706193309897731,35.279613570050714,True,AUS
3.7545615099654728,UK,71174.83526522842,46.60035143530129,1.08640894429994,North America,843416.221167095,2016,5.12861963613234,1458.5218481766492,False,BRA
16.424004066999093,China,4868.799582555815,63.6641035358728,19.706178892256133,Africa,28260.362999915033,2012,11.110278723566584,447.7464077673096,False,DEU
18.295078026759196,Brazil,14540.788559642766,29.795742895835907,18.803096953271766,North America,230951.09759238648,2021,-8.179613260539444,374.2921606163899,False,DEU
10.73846522840234,Australia,44123.20864385243,18.25971310870993,9.081618013015513,Europe,905013.5019239227,2007,-1.2925145653452947,728.746983472066,False,USA
14.555280810258882,China,38744.841672374154,61.65878380712464,12.472564297353575,Africa,640256.5396471687,2016,8.43717715415374,813.4660822312617,False,DEU
2.4292954181425497,South Africa,4145.235460788773,23.38483690854777,15.035759555216124,South America,227620.24840555535,2000,6.3764754335145675,1149.5490623159433,False,AUS
12.170692865544767,Australia,1076.5680272039858,7.991510934660672,13.024960501122596,North America,219925.82326434777,2008,-5.143921964156056,590.2138496596542,False,BRA
14.05582042755692,Brazil,79051.40138591142,0.0554184585253914,12.495717277060521,North America,862755.4836576711,2014,-1.0949267372572535,660.2205845050872,True,FRA
9.055362590228015,France,52877.358678527635,60.831940140006715,18.9638501987382,Asia,893863.7507687694,1996,-3.413914812811477,802.6723939427795,False,DEU
4.865461689413973,Germany,29549.787406673768,36.21487834802368,9.911402657682082,South America,256874.95987115317,2020,5.334254244046075,591.8834560625902,True,IND
17.547490410827827,UK,37899.363689227685,75.2310970673456,10.907566795476392,South America,421089.8477184557,1991,-1.3857942635306255,1371.8648446121833,True,ZAF
14.858174399074448,USA,21690.73457611581,37.51763983131025,16.23171876095453,Europe,834761.1428896888,1994,-2.2736439499912544,1276.9523239680611,False,DEU
17.997145636983902,Canada,27917.465803610175,48.600344823822674,11.74727169646017,South America,771236.4311712756,2003,-4.815550489091457,682.7330557692785,False,CHN
16.368052949956468,Canada,52099.03514782301,40.70849728153849,13.323315550438064,Asia,814102.1904595183,2007,0.22567802286620875,0.7921960748070462,False,BRA
19.80748859157725,Australia,70683.53800995597,65.05747911093461,0.8542171549160607,Europe,518879.7925971808,1993,-5.112435245086161,1351.4512760461562,False,DEU
3.843454664288979,Canada,15138.336834954198,35.61391620149682,4.281673102876772,South America,911637.4992568679,2013,14.064239684440807,186.94269187247815,False,BRA
1.7349553560794817,China,67308.73967813284,96.3767649942309,-1.3174663572026746,Europe,326625.59241048084,2002,-6.137454712617415,367.1463665834723,False,FRA
6.74005582674517,India,10163.752046702391,93.61469865985302,7.644136058370137,South America,157515.4622131705,2010,12.832617873969408,228.9657459059146,False,DEU
2.580083500465178,France,17591.8817752771,84.80279026572813,6.393185017006157,South America,709023.6002322999,2022,0.7118274539145499,270.13344718654514,False,ZAF
10.462602258124488,USA,3455.435399946856,92.03002705727481,19.929070356986422,Oceania,539815.0615908895,2009,-0.5533502109569479,1204.4148680658072,False,DEU
12.66057810815485,Canada,11694.543036393456,44.9139688459391,10.280216320388561,South America,854731.1830406715,1994,-4.217004977378779,869.4624117780534,False,USA
11.565772303468073,Canada,73425.60006439201,53.64303967894921,14.661120579860583,North America,82078.08987559023,2013,5.893908359187977,1434.1646971064602,False,CHN
5.184802707805403,Australia,37025.3803561611,74.20925925582445,3.350366768941356,South America,843848.7110346288,2019,7.138200375270909,347.56454172941284,False,ZAF
18.176480619375937,Brazil,6674.436011379107,69.6145924938541,15.788633283569911,North America,294001.3585556134,2017,1.6892740563104365,728.7095447427854,False,CAN
0.42344727470756904,Germany,76798.28362409743,89.06785956054708,10.377124162192086,Africa,655200.8115010149,1996,-8.607327607664397,1466.1538394391637,False,FRA
6.96026707526986,UK,70379.88846681268,71.63310272566953,12.42480828996096,Oceania,41088.66028917753,2019,12.962753767213748,1239.7520496550171,False,DEU
14.37984950796122,UK,60497.26040901723,99.78847082284605,2.3607694487363595,Asia,609971.7150072971,2023,14.508228321909524,1093.0592108411763,True,ZAF
15.338578526983188,UK,74711.08695983085,34.8505799831591,8.715959792389429,Europe,717554.4174981486,1998,0.7760853802958749,283.8683144555025,False,IND
8.322370888637199,UK,18000.288956443248,83.2997742239418,10.850924335340217,Europe,369381.46429111465,2001,5.341520185233179,1154.2233986641193,False,FRA
0.3381962651273418,South Africa,66991.35879430186,69.76348228326643,9.727366895414526,Africa,216195.2945568781,2018,1.2574656560936681,521.6739013325787,False,CAN
12.360873582474747,USA,55354.30011016734,69.13864452150186,17.879842785614162,South America,538093.0459269414,1999,-1.953008727846985,796.0400771216131,False,USA
1.2618936236643141,Brazil,69645.86034063122,32.583559484499894,17.456816612313837,Asia,833357.6136312109,2016,-8.067030178554809,913.9372389527905,False,CHN
2.15711552307029,Germany,63854.46947653907,78.56017924230225,19.274601446921764,Africa,324223.8109383542,2008,1.4016932599324718,914.240885430619,False,GBR
13.0050143929238,Germany,28046.357522557588,90.03760223475992,11.685700150174736,Africa,253216.8282237583,2002,10.459613908986288,1089.9219461343177,False,FRA
6.249766522857096,Australia,62064.68369287182,21.854846152056297,19.297853253142115,Europe,279656.37332904997,2021,-9.574213472799912,992.7222879169873,False,GBR
6.960603054165057,France,21365.27608729878,62.54968371167041,15.811950000797722,North America,949183.0207637477,2004,4.552692079505558,103.02213352622944,False,IND
9.73614153966487,Canada,26623.07696073036,39.21348291027752,1.7708035084989824,North America,359917.6388487951,2010,12.019302718167221,686.2918654106863,False,IND
19.571567897187478,Canada,9078.504519226604,98.9548119294877,5.685891738782427,South America,4600.6356483988875,1992,-4.56126424964105,996.2003992766089,True,GBR
19.30884441477421,Brazil,74838.59097044727,47.883281583168156,0.959811054725245,South America,781899.52675166,1997,-5.418603382773445,444.3414767575101,False,FRA
8.325219987201502,South Africa,23634.767390322384,22.83201737969427,-4.89507097923587,Africa,699575.5205400548,1995,9.306915642548578,469.9285024809763,True,IND
5.309984344365644,China,41889.48598113042,38.18576252218325,-0.29878117132728477,South America,129439.69633836592,2018,-3.6228392220176673,187.289037858046,False,GBR
6.051843053282315,India,31610.960499062316,65.38383898166262,-4.898485342828108,North America,984919.3448857776,2008,-5.200393310983788,628.2131714692956,False,BRA
5.375625963232082,Brazil,76814.28558638837,7.608937134957627,12.995961533762252,Asia,608454.2230198061,2006,-0.5502687357691229,1480.252236242109,False,ZAF
10.644916142835614,China,27136.40908960935,60.36019202212376,5.638357443029989,Europe,501278.7114496609,1999,-0.18744969324455063,428.33638225141203,False,IND
12.13719615601857,India,62394.39280310378,93.1224759178898,2.8143681769464566,North America,382837.04835526814,2022,11.85252657541415,797.389620582804,False,GBR
9.775587764593322,Germany,68505.5842931788,85.03627876578504,14.043022277379698,Oceania,898774.0828080743,2002,5.461086798341922,1114.984260542237,False,CAN
8.159887244963047,South Africa,35130.71654973679,6.767353665798337,15.812169365491126,South America,244719.5179371447,2016,0.14903640848973332,20.739157690963857,False,CHN
4.2257007513987555,Brazil,30564.659249008033,99.33898787390682,19.382488466246997,Europe,286483.13131968194,2001,3.3596991071441717,1350.7091196176493,False,ZAF
9.650111827642267,UK,59945.792764143924,69.87269237038791,11.050339616881029,Oceania,123288.39587988034,1991,13.849130833131856,580.1320019950454,False,CHN
6.822054276049161,Germany,73075.2304343456,16.22808243140237,6.538223963501293,Europe,759359.9764886758,1999,-7.169633084752616,1303.7394220731178,False,FRA
10.831909255966858,China,60517.07277924294,1.2416089169423494,2.6316075401858976,Africa,595953.7311254474,2010,-4.807111956882714,58.90201451976733,True,ZAF
13.503788310232478,Brazil,18556.546064553317,17.128263629215134,0.557955230355657,South America,609457.1030852438,2012,14.063217664663881,218.92249601958196,True,FRA
12.666243488732212,Brazil,71120.46592129758,83.81759206857386,0.3231487620650304,Africa,219251.96058844414,1990,13.933121213180105,484.1329169891,False,DEU
9.249804208111867,Australia,31312.74256122823,2.163932494516374,5.229734367994968,Europe,651517.2207379568,2022,-5.570864468380684,518.5199287083865,False,IND
11.121048485599218,USA,46310.23823634578,23.314730361808657,19.794658882198245,Africa,765692.988799617,2015,-6.372279571867544,1271.7674374305109,False,CHN
5.697122619215193,Germany,66599.13173377053,75.73055953348754,-4.978657564064918,South America,358530.6421949636,2004,0.5271283584654949,17.29607252465869,False,CAN
0.48480518044779375,Brazil,15477.384008339131,58.61105358981351,-0.06985256922498007,North America,801545.7968177506,2011,-8.757042687800773,961.8471088162845,False,DEU
12.500389083362082,Canada,62868.555786365476,78.27357103601919,-0.2901754399106542,Asia,349441.7979434889,2014,6.3725883071285025,197.4029980497361,False,CHN
5.051371182753739,Canada,47894.94243389886,74.61505038267879,12.927987138307309,Oceania,758380.3230477783,1990,-8.062599458456445,1234.9118682412186,False,FRA
13.37907420136549,USA,71520.66052529485,5.060138712180473,3.812118189951546,North America,34696.37735026127,2015,-8.549259322642982,1167.9706123038895,False,CAN
14.940169991939188,Brazil,14171.646946561665,89.25114190941515,6.431520114795516,Europe,551613.436872179,2010,2.129673405221231,750.1315806030952,False,BRA
18.318554922075624,UK,33944.237844753814,22.70318342822687,-1.2843967382523758,North America,969557.0340792467,2013,13.944665902752536,319.4244946558066,True,CAN
19.16245590959226,USA,66711.02588291357,55.339244022976374,5.124925971923693,Africa,981263.3560817083,2005,0.6698984015789886,951.9258387528516,False,BRA
0.21052092619402885,USA,2028.9204248124338,64.42881565277789,-2.420004702354099,South America,282470.8257633989,2021,-1.0879710334862231,234.80934732763964,False,AUS
19.807484187092747,China,9420.008657868606,16.862821088509538,8.326082197214578,North America,441957.6919892751,2005,14.948917887557148,285.44067699268385,False,BRA
13.660366369883219,China,79249.93441416041,97.62312567009744,-2.5515408654286014,North America,63914.93007864642,2002,3.2992240194795865,940.2215083869239,False,BRA
12.870483207483785,France,22791.33719793287,48.8155956087309,14.762709529328905,South America,873467.9662969951,2021,-0.6189648277437865,1486.8470549098922,False,DEU
0.30426190390710817,Germany,78055.68390105429,5.764269559739343,9.165042938512237,Africa,569003.580987074,2013,-0.353479666459954,1336.645725460193,False,BRA
17.22466823773475,India,15011.258305189576,93.72620447778404,13.099196844337921,Asia,385715.57826157653,2002,-5.126012599162238,889.8644828466738,True,AUS
2.9098289449565273,USA,29207.00821908318,58.62678431932681,5.462909666317097,North America,113657.78793066392,2000,2.805576436188474,808.0358847667519,False,IND
16.74660307866082,China,60353.120838033865,69.91931979813764,4.537282331055682,Oceania,946820.5182113922,2004,0.9713757042001454,1497.5781275721588,False,DEU
0.31125092517432007,South Africa,52793.38337543519,52.51757899342241,-2.54477777377841,Europe,530688.8287731727,1999,-3.2301175913146647,821.3220228770236,False,CAN
12.919285249983226,France,46699.230794359915,83.47379547769675,8.096390176070566,Africa,283645.00115382095,1992,-5.986497834956006,630.4647246781861,False,ZAF
8.696030675396555,Brazil,42626.9844764981,3.3133462193210894,7.8625541214273,Africa,350864.915001378,2005,-2.2190282833111583,1364.3785258951245,False,CAN
4.0153345811867025,Germany,67553.51527134686,26.837836527714774,6.702551111240133,North America,271426.4837412255,2006,2.7170831921932326,351.65935165599774,False,CHN
2.1512278354086822,Brazil,19178.41074525472,46.96483564026922,13.512959117061232,Oceania,602207.9990481237,2014,-8.541668192879959,146.74022245006506,True,FRA
8.802553930926528,France,35676.43869598472,7.660361631371004,15.812610000808863,South America,930033.6122047295,2019,-6.1563992854011005,951.3180065255646,False,AUS
2.4661161064284953,Australia,12858.457226438353,70.59066693266583,13.769741873712704,North America,856837.1095232378,2002,13.691431674227385,144.22652583623912,False,BRA
9.72893223382095,Canada,47877.356860591,39.36634140556408,-1.403356429828904,North America,460920.4945505515,2013,3.571383775783474,560.0362311609637,False,AUS
12.504341173057046,Germany,20418.281729569953,27.266799026814404,10.551487732052701,South America,826672.8629387069,2015,-8.413767408499053,635.6542896797899,False,CHN
16.547683872147164,Canada,27040.44411529917,0.33788468084122725,-2.9919223577616654,Europe,423682.37579505355,1998,7.327193969239325,821.5333315403251,False,DEU
13.572988743657334,South Africa,37964.431971570484,71.98303117499538,12.365557186011912,South America,253054.8336178794,2008,-8.454928248024132,1487.4934888490695,False,AUS
1.3039953341230093,Brazil,2628.261563398664,83.38093088728617,4.545977414028167,North America,983431.7001511614,2017,8.471855676159326,331.86209413810457,True,CHN
6.1486506509567445,Australia,7809.065905706593,39.50405356814984,-1.6875260933428349,Asia,304583.680402851,1996,8.749068043000673,563.9466895711146,False,CAN
5.759572158650008,South Africa,55031.37304630346,56.42179770333655,16.551271424403197,South America,324400.50675592147,2011,6.276974393731315,198.7940665537817,False,GBR
18.300648469421684,India,34603.113467041825,22.768662592959842,10.350208475973433,Europe,989703.1749187356,2019,8.30511361548374,911.6164822868354,False,GBR
17.35564088785527,Brazil,69250.82264899169,62.21976462801331,3.8681241986881876,South America,134793.56567248923,2005,-7.800855474673556,1091.6459368705964,False,BRA
7.402958367008338,France,55726.424289713854,1.2137458315200522,-4.231820508737512,South America,760773.4540216854,1994,8.169513808881689,723.3741964422004,False,BRA
1.4231051176516218,Australia,1144.0248609621344,48.864389709875844,8.432756475090263,Africa,935876.9457242438,2018,-6.582792006902926,369.12398680081156,False,CAN
17.88214635609467,Germany,49528.63029598722,64.42054818406923,18.080646962155814,Africa,512283.1992811432,2012,-1.512352318203904,931.5219596380306,False,USA
17.763799059283745,Australia,7951.1268517474555,91.8191773229734,9.909495817559144,North America,3519.2399411172155,1995,13.568631337515821,808.9670061915898,False,ZAF
17.0949226406145,Brazil,62584.187793344296,38.13358171222843,19.291265115487327,North America,375683.88516899315,2022,2.5718869414785015,257.19299224387476,True,CHN
16.901632754710032,China,79324.86121814091,76.51902029810299,-1.588722043238537,South America,112457.42339244226,2005,14.185660802075347,608.8200098029444,False,USA
9.605080021723094,South Africa,42730.30414220016,59.76870299435008,9.20762761487092,Asia,416771.473272762,2023,-7.776938527831561,653.0780389069748,False,AUS
3.5486330449919645,Australia,54780.97026543337,92.70121129250806,14.953126200160735,Oceania,790236.7348806424,2015,1.9389149890795014,1473.9353217802636,False,DEU
9.549761009248554,Canada,19366.475791132747,39.83776756594306,8.138518278142906,North America,439272.8373349167,2002,-8.439941993078234,1274.004105317205,False,USA
9.891955413389297,South Africa,35289.02062842659,31.9095339872988,-2.7233411003131853,South America,432493.1962245766,2006,5.75525655998212,1101.688997016254,False,GBR
9.798635064897214,Canada,68559.57891279251,88.71419986941437,9.572150038680443,South America,557232.6874419277,2021,-8.03232496578709,1333.2211497416697,False,ZAF
10.775451722302323,Australia,13810.124345826971,4.924440140828912,10.293447646061791,Oceania,582108.8941629325,2021,-5.615804936490568,1103.358866540158,False,GBR
5.153140459823103,China,21610.08064629409,13.63853929336768,13.217731211883816,South America,856440.0124901724,2017,-3.5292422482679884,1355.1510817610372,True,ZAF
7.324823622672301,South Africa,35911.9771852394,8.240443458404446,14.030287879136846,Oceania,309047.0837897225,2018,8.71859629161208,82.30239576182221,False,IND
8.683731839269392,France,57123.78690159911,84.31099565764026,14.269317205265178,Oceania,821849.5931036479,2014,-5.9009470295481306,684.3712807957413,False,ZAF
2.622424190329997,South Africa,30382.77440625607,1.060742337031939,11.58610984097415,South America,566367.8149433553,2011,11.165801332326694,1120.4740536951294,False,GBR
9.10728269123001,Germany,74254.71624274881,86.16571554970481,0.39527966046645346,South America,301229.0201674298,2016,-6.702401529229978,875.1520470167153,False,FRA
16.209392341391858,Australia,8009.335575863174,45.12677953712668,5.105893895986984,Africa,295830.917962071,2009,-9.118888773246091,263.16166314410464,False,ZAF
16.561190854657525,India,29978.933704815376,0.40252788539707485,14.403249315359965,Oceania,361776.37958861876,2013,-0.12386452575830376,511.0678837495371,False,USA
8.231275438020607,Brazil,56861.85281255954,40.164517721204184,18.83567458502033,Europe,623070.5493773555,1997,14.486041049282377,477.00267535252357,False,GBR
10.37616624168707,USA,18465.94787008865,18.680084104503557,-3.02632587908445,Oceania,231580.9196285892,2003,-7.241444305280569,392.3896963199118,False,ZAF
